skill_id,hero_id,slot,source_technique_id,name_en,name_vi,channel,kind,tags,explicitness,status,research_note
hvs-ukon-base-basic,ukon-base,BASIC,basic-kunai,Basic Kunai,Basic Kunai,PHYSICAL,BASIC,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from sound/basic-kunai; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-ukon-base-skill-1,ukon-base,SKILL_1,flute-genjutsu,Flute Genjutsu,Flute Genjutsu,CHAKRA,ACTIVE,genjutsu,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from sound/flute-genjutsu; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-ukon-base-skill-2,ukon-base,SKILL_2,sound-wave,Sound Wave,Sound Wave,CHAKRA,ACTIVE,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from sound/sound-wave; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-ukon-base-ultimate,ukon-base,ULTIMATE,demon-flute-phantoms,Demon Flute Phantoms,Demon Flute Phantoms,CHAKRA,ULTIMATE,burst,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from sound/demon-flute-phantoms; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-ukon-base-passive,ukon-base,PASSIVE,passive-strategist,Passive Strategist,Passive Strategist,CHAKRA,PASSIVE,passive,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from sound/passive-strategist; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-utakata-base-basic,utakata-base,BASIC,basic-punch,Basic Punch,Basic Punch,PHYSICAL,BASIC,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from jinchuriki/basic-punch; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-utakata-base-skill-1,utakata-base,SKILL_1,tailed-cloak,Tailed Cloak,Tailed Cloak,CHAKRA,ACTIVE,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from jinchuriki/tailed-cloak; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-utakata-base-skill-2,utakata-base,SKILL_2,kurama-claw,Kurama Claw,Kurama Claw,CHAKRA,ACTIVE,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from jinchuriki/kurama-claw; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-utakata-base-ultimate,utakata-base,ULTIMATE,tailed-beast-bomb,Tailed Beast Bomb,Tailed Beast Bomb,CHAKRA,ULTIMATE,burst,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from jinchuriki/tailed-beast-bomb; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-utakata-base-passive,utakata-base,PASSIVE,passive-jinchuriki,Passive Jinchuriki,Passive Jinchuriki,CHAKRA,PASSIVE,jinchuriki|passive,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from jinchuriki/passive-jinchuriki; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-white-zetsu-core-basic,white-zetsu-core,BASIC,basic-chakra-palm,Basic Chakra Palm,Basic Chakra Palm,CHAKRA,BASIC,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from wood/basic-chakra-palm; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-white-zetsu-core-skill-1,white-zetsu-core,SKILL_1,wood-spikes,Wood Spikes,Wood Spikes,CHAKRA,ACTIVE,wood,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from wood/wood-spikes; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-white-zetsu-core-skill-2,white-zetsu-core,SKILL_2,wood-dragon,Wood Dragon,Wood Dragon,CHAKRA,ACTIVE,wood,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from wood/wood-dragon; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-white-zetsu-core-ultimate,white-zetsu-core,ULTIMATE,deep-forest-emergence,Deep Forest Emergence,Deep Forest Emergence,CHAKRA,ULTIMATE,burst,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from wood/deep-forest-emergence; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-white-zetsu-core-passive,white-zetsu-core,PASSIVE,passive-sage,Passive Sage,Passive Sage,CHAKRA,PASSIVE,sage|passive,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from wood/passive-sage; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yagura-base-basic,yagura-base,BASIC,basic-punch,Basic Punch,Basic Punch,PHYSICAL,BASIC,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from jinchuriki/basic-punch; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yagura-base-skill-1,yagura-base,SKILL_1,tailed-cloak,Tailed Cloak,Tailed Cloak,CHAKRA,ACTIVE,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from jinchuriki/tailed-cloak; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yagura-base-skill-2,yagura-base,SKILL_2,kurama-claw,Kurama Claw,Kurama Claw,CHAKRA,ACTIVE,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from jinchuriki/kurama-claw; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yagura-base-ultimate,yagura-base,ULTIMATE,tailed-beast-bomb,Tailed Beast Bomb,Tailed Beast Bomb,CHAKRA,ULTIMATE,burst,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from jinchuriki/tailed-beast-bomb; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yagura-base-passive,yagura-base,PASSIVE,passive-jinchuriki,Passive Jinchuriki,Passive Jinchuriki,CHAKRA,PASSIVE,jinchuriki|passive,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from jinchuriki/passive-jinchuriki; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yahiko-core-basic,yahiko-core,BASIC,basic-sword,Basic Sword,Basic Sword,PHYSICAL,BASIC,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from water/basic-sword; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yahiko-core-skill-1,yahiko-core,SKILL_1,water-dragon,Water Dragon,Water Dragon,CHAKRA,ACTIVE,water,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from water/water-dragon; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yahiko-core-skill-2,yahiko-core,SKILL_2,mist-assassination,Mist Assassination,Mist Assassination,PHYSICAL,ACTIVE,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from water/mist-assassination; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yahiko-core-ultimate,yahiko-core,ULTIMATE,water-shark-bomb,Water Shark Bomb,Water Shark Bomb,CHAKRA,ULTIMATE,water|burst,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from water/water-shark-bomb; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yahiko-core-passive,yahiko-core,PASSIVE,passive-swordsman,Passive Swordsman,Passive Swordsman,CHAKRA,PASSIVE,passive,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from water/passive-swordsman; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yamato-core-basic,yamato-core,BASIC,basic-chakra-palm,Basic Chakra Palm,Basic Chakra Palm,CHAKRA,BASIC,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from wood/basic-chakra-palm; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yamato-core-skill-1,yamato-core,SKILL_1,wood-spikes,Wood Spikes,Wood Spikes,CHAKRA,ACTIVE,wood,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from wood/wood-spikes; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yamato-core-skill-2,yamato-core,SKILL_2,wood-dragon,Wood Dragon,Wood Dragon,CHAKRA,ACTIVE,wood,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from wood/wood-dragon; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yamato-core-ultimate,yamato-core,ULTIMATE,deep-forest-emergence,Deep Forest Emergence,Deep Forest Emergence,CHAKRA,ULTIMATE,burst,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from wood/deep-forest-emergence; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yamato-core-passive,yamato-core,PASSIVE,passive-sage,Passive Sage,Passive Sage,CHAKRA,PASSIVE,sage|passive,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from wood/passive-sage; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yashamaru-core-basic,yashamaru-core,BASIC,basic-punch,Basic Punch,Basic Punch,PHYSICAL,BASIC,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from medical/basic-punch; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yashamaru-core-skill-1,yashamaru-core,SKILL_1,chakra-punch,Chakra Punch,Chakra Punch,PHYSICAL,ACTIVE,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from medical/chakra-punch; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yashamaru-core-skill-2,yashamaru-core,SKILL_2,mystical-palm,Mystical Palm,Mystical Palm,CHAKRA,ACTIVE,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from medical/mystical-palm; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yashamaru-core-ultimate,yashamaru-core,ULTIMATE,hundred-healings,Strength of a Hundred Healings,Strength of a Hundred Healings,CHAKRA,ULTIMATE,heal|burst,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from medical/hundred-healings; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yashamaru-core-passive,yashamaru-core,PASSIVE,passive-medical,Passive Medical,Passive Medical,CHAKRA,PASSIVE,passive,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from medical/passive-medical; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yoroi-akado-core-basic,yoroi-akado-core,BASIC,basic-punch,Basic Punch,Basic Punch,PHYSICAL,BASIC,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from medical/basic-punch; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yoroi-akado-core-skill-1,yoroi-akado-core,SKILL_1,chakra-punch,Chakra Punch,Chakra Punch,PHYSICAL,ACTIVE,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from medical/chakra-punch; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yoroi-akado-core-skill-2,yoroi-akado-core,SKILL_2,mystical-palm,Mystical Palm,Mystical Palm,CHAKRA,ACTIVE,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from medical/mystical-palm; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yoroi-akado-core-ultimate,yoroi-akado-core,ULTIMATE,hundred-healings,Strength of a Hundred Healings,Strength of a Hundred Healings,CHAKRA,ULTIMATE,heal|burst,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from medical/hundred-healings; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yoroi-akado-core-passive,yoroi-akado-core,PASSIVE,passive-medical,Passive Medical,Passive Medical,CHAKRA,PASSIVE,passive,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from medical/passive-medical; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yugao-uzuki-core-basic,yugao-uzuki-core,BASIC,basic-sword,Basic Sword,Basic Sword,PHYSICAL,BASIC,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from swordsman/basic-sword; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yugao-uzuki-core-skill-1,yugao-uzuki-core,SKILL_1,body-flicker,Body Flicker,Body Flicker,PHYSICAL,ACTIVE,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from swordsman/body-flicker; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yugao-uzuki-core-skill-2,yugao-uzuki-core,SKILL_2,chakra-blade,Chakra Blade,Chakra Blade,PHYSICAL,ACTIVE,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from swordsman/chakra-blade; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yugao-uzuki-core-ultimate,yugao-uzuki-core,ULTIMATE,crescent-slash,Crescent Slash,Crescent Slash,PHYSICAL,ACTIVE,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from swordsman/crescent-slash; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yugao-uzuki-core-passive,yugao-uzuki-core,PASSIVE,passive-swordsman,Passive Swordsman,Passive Swordsman,CHAKRA,PASSIVE,passive,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from swordsman/passive-swordsman; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yugito-base-basic,yugito-base,BASIC,basic-punch,Basic Punch,Basic Punch,PHYSICAL,BASIC,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from jinchuriki/basic-punch; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yugito-base-skill-1,yugito-base,SKILL_1,tailed-cloak,Tailed Cloak,Tailed Cloak,CHAKRA,ACTIVE,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from jinchuriki/tailed-cloak; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yugito-base-skill-2,yugito-base,SKILL_2,kurama-claw,Kurama Claw,Kurama Claw,CHAKRA,ACTIVE,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from jinchuriki/kurama-claw; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yugito-base-ultimate,yugito-base,ULTIMATE,tailed-beast-bomb,Tailed Beast Bomb,Tailed Beast Bomb,CHAKRA,ULTIMATE,burst,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from jinchuriki/tailed-beast-bomb; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-yugito-base-passive,yugito-base,PASSIVE,passive-jinchuriki,Passive Jinchuriki,Passive Jinchuriki,CHAKRA,PASSIVE,jinchuriki|passive,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from jinchuriki/passive-jinchuriki; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-zabuza-momochi-core-basic,zabuza-momochi-core,BASIC,basic-sword,Basic Sword,Basic Sword,PHYSICAL,BASIC,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from water/basic-sword; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-zabuza-momochi-core-skill-1,zabuza-momochi-core,SKILL_1,water-dragon,Water Dragon,Water Dragon,CHAKRA,ACTIVE,water,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from water/water-dragon; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-zabuza-momochi-core-skill-2,zabuza-momochi-core,SKILL_2,mist-assassination,Mist Assassination,Mist Assassination,PHYSICAL,ACTIVE,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from water/mist-assassination; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-zabuza-momochi-core-ultimate,zabuza-momochi-core,ULTIMATE,water-shark-bomb,Water Shark Bomb,Water Shark Bomb,CHAKRA,ULTIMATE,water|burst,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from water/water-shark-bomb; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-zabuza-momochi-core-passive,zabuza-momochi-core,PASSIVE,passive-swordsman,Passive Swordsman,Passive Swordsman,CHAKRA,PASSIVE,passive,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from water/passive-swordsman; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-zaku-abumi-core-basic,zaku-abumi-core,BASIC,basic-kunai,Basic Kunai,Basic Kunai,PHYSICAL,BASIC,combat,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from wind/basic-kunai; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-zaku-abumi-core-skill-1,zaku-abumi-core,SKILL_1,wind-scythe,Wind Scythe,Wind Scythe,CHAKRA,ACTIVE,wind,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from wind/wind-scythe; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-zaku-abumi-core-skill-2,zaku-abumi-core,SKILL_2,wind-blade,Wind Blade,Wind Blade,CHAKRA,ACTIVE,wind,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from wind/wind-blade; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-zaku-abumi-core-ultimate,zaku-abumi-core,ULTIMATE,great-wind-burst,Great Wind Burst,Great Wind Burst,CHAKRA,ULTIMATE,wind|burst,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from wind/great-wind-burst; M47 must tune version-specific mechanics and evidence before final canon parity.
hvs-zaku-abumi-core-passive,zaku-abumi-core,PASSIVE,passive-strategist,Passive Strategist,Passive Strategist,CHAKRA,PASSIVE,passive,HERO_VERSION_EXPLICIT_ALIAS,PLAYABLE_DESIGN_BASELINE,Explicit per-version alias seeded from wind/passive-strategist; M47 must tune version-specific mechanics and evidence before final canon parity.
